,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),SolarUsed,LoadUsed,Social Welfare (R),Cost Batt Discharge (R),Cost Batt Charge (R)
27,agent3,5,0.0,0.0,-0.52,0.0,0.0,0.555900032737444,,,-0.018157630524605062,0.0,0.0
28,agent4,5,0.0,-2.824407374646398e-13,-1.0,6.7675363369201686e-12,0.0,0.5558919586791422,,,0.49545047494101824,1.260000000001891,1.5
29,agent5,5,0.0,0.0,-0.11,0.0,0.0,0.5558984701692034,,,-0.4568560157195402,0.0,0.0
30,agent1,6,0.0,-3.887201671659568e-11,-5.18,1.0727520744772316e-07,0.26,1.9176993625965741,,,3.560611523513293,1.080000062017943,1.62
31,agent2,6,0.0,-3.54436480165532e-11,-0.19,9.990410881042817e-08,0.26,1.9176844710797207,,,-1.778673094247624,1.0800000537943666,1.37
32,agent3,6,0.0,0.0,-1.97,0.0,0.0,1.9176424839218122,,,0.12597003004483653,0.0,0.0
33,agent4,6,0.0,-5.717915030345466e-11,-1.53,9.450564018135084e-10,0.26,1.9183777281662768,,,-0.34533104779747437,1.3200000000987395,1.68
34,agent5,6,0.0,0.0,-1.5,0.0,0.0,1.9184330950461927,,,-0.37748868238577127,0.0,0.0
35,agent1,7,0.0,-2.8368418725222e-12,-4.76,0.6899999999950929,0.55,1.3457127623180005,,,-0.6398107903070382,1.4400014999985065,1.55
36,agent2,7,0.0,-3.4017233474514796e-12,-1.54,0.6899999999935116,0.55,1.3457317164311586,,,-4.137027344035751,1.6299991999958623,1.54
37,agent3,7,0.0,0.0,-0.26,0.0,0.0,1.346268824244655,,,-4.53484285659465,0.0,0.0
38,agent4,7,0.0,-3.4283687000424834e-12,-2.94,0.6499999999931002,0.55,1.3458280332879113,,,-2.638043720652427,1.7200014999952233,1.67
39,agent5,7,0.0,0.0,-0.91,0.0,0.0,1.34644616509904,,,-3.8398875402659587,0.0,0.0
40,agent1,8,-8.369971382649055e-13,-6.163958232718869e-13,-1.14,0.009999999998867906,0.78,0.42438132280291385,,,-0.3098602807216275,1.449999999962641,1.5299999999994585
41,agent2,8,-7.80042697101635e-13,-5.808686864838819e-13,-0.81,0.01999999999918489,0.78,0.4243563305376691,,,-0.6779200231653876,1.529999999988996,1.6899999999994493
42,agent3,8,0.0,0.0,-0.1,0.0,0.0,0.42536128301807374,,,-1.4123299396491302,0.0,0.0
43,agent4,8,-9.621192731401607e-13,-6.039613253960852e-13,-2.2,0.04999999999890548,0.78,0.42213401796443645,,,0.7764523580569227,1.5599999999894927,1.5699999999992944
44,agent5,8,0.0,0.0,-0.29,0.0,0.0,0.42375252566032245,,,-1.2051546456930287,0.0,0.0
45,agent1,9,-2.743361093848762e-13,-1.616484723854228e-13,-0.32,0.0,0.94,0.020022607831143315,,,0.27081063034659936,1.37,1.4799999999998992
46,agent2,9,-1.4329504249843694e-10,-8.498979298110498e-11,-0.13,0.0,0.94,0.020028349120252607,,,0.0674911297634413,1.62,1.4699999999667728
47,agent3,9,0.0,0.0,-0.1,0.0,0.0,0.01844048507260152,,,0.03927980790413135,0.0,0.0
48,agent4,9,-2.5435209494162336e-13,-1.3322676295501878e-13,-2.17,0.0,0.94,0.02000012436100562,,,2.2503910248844283,1.66,1.719999999999837
49,agent5,9,0.0,0.0,-0.2,0.0,0.0,0.021554533740452953,,,0.13881068699392912,0.0,0.0
50,agent1,10,-0.08700271207568999,-2.3447910280083306e-12,-0.26,0.0,1.0,1.920551821738843e-12,,,0.41902071992976375,1.7,1.6373067157053784
51,agent2,10,-0.020109256905955997,-7.769784815536696e-12,-0.51,0.0,1.0,6.507732776635452e-12,,,0.5746487455098399,1.66,1.6369130966981729
52,agent3,10,0.0,0.0,-0.1,0.0,0.0,3.287364774007767e-11,,,0.10036873855428194,0.0,0.0
53,agent4,10,-9.045416970998588e-09,-1.7255530337934033e-10,-1.63,0.0,1.0,9.763284494924002e-11,,,1.7375510647304557,1.64,1.3699999989199774
54,agent5,10,0.0,0.0,-0.41,0.0,0.0,3.289560590324145e-11,,,0.43206873754172404,0.0,0.0
55,agent1,11,-0.1624086563369705,-1.7923440509548527e-12,-0.3,0.08999999995211046,0.97,0.09168473669390056,,,0.32286586384766447,1.4099997998456895,1.4646599944147125
56,agent2,11,-1.5348111670476783e-10,-1.5010215292932116e-12,-0.97,0.013393636250737716,0.97,0.10369537357194977,,,0.8685047564931442,1.4646599975162298,1.4499999999658935
57,agent3,11,0.0,0.0,-0.1,0.0,0.0,0.090366074518716,,,-0.025319479007228668,0.0,0.0
58,agent4,11,-0.011183604910100509,-3.2589042575636995e-11,-1.51,0.0,0.97,0.08686950435498327,,,1.5049829752832236,1.39,1.464658598458887
59,agent5,11,0.0,0.0,-0.42,0.0,0.0,0.0877069783085916,,,0.31965721843499284,0.0,0.0
60,agent1,12,-2.2584489833832322e-11,-2.0410340084708878e-12,-0.8,0.068219999844146,0.84,0.44348151155455545,,,0.11425518132160106,1.464659999532438,1.3699999999948864
61,agent2,12,-0.013761128112051102,-1.0649259252204502e-11,-0.77,0.0067045713589261495,0.84,0.43190456244538333,,,0.20158434559100435,1.4646599975624153,1.4646598566248374
62,agent3,12,0.0,0.0,-0.1,0.0,0.0,0.44758280663658423,,,-0.5493987584238849,0.0,0.0
63,agent4,12,-0.3718310884105632,-4.158451361035986e-12,-2.62,0.006539523707002322,0.84,0.4417326525058775,,,2.7312620916533596,1.4646599956940975,1.4646599997361505
64,agent5,12,0.0,0.0,-0.14,0.0,0.0,0.4492343625552182,,,-0.5081755601949267,0.0,0.0
65,agent1,13,-0.36054400445424445,-1.8260948309034575e-12,-0.25,0.04188487749963577,0.63,0.28784347863406834,,,0.3577671094982015,1.4646599971856333,1.4646599972160972
66,agent2,13,-2.0788349819333973e-08,-2.114575181622058e-11,-0.9,0.006696815457159271,0.63,0.3248530059019411,,,0.47848673811362674,1.4646598801150077,1.4399999924405245
67,agent3,13,0.0,0.0,-0.1,0.0,0.0,0.3109193089886455,,,-0.3495262983359464,0.0,0.0
68,agent4,13,-2.3440105967331704e-08,-1.1031175972675555e-12,-1.95,0.18969935841267785,0.63,0.3052690366274994,,,1.382853594348711,1.464659999992618,1.4499999709019211
69,agent5,13,0.0,0.0,-0.11,0.0,0.0,0.3133607073065558,,,-0.3411571794539179,0.0,0.0
70,agent1,14,-0.09485178957991178,-7.247535904753022e-13,-0.26,0.1711478749946001,0.36,0.38940177748102606,,,-0.3821102677733261,1.464659999725424,1.4646599996954173
71,agent2,14,-1.234576885167371e-10,-8.402167850363185e-12,-0.94,0.005777646833376469,0.36,0.4435204956807998,,,0.34889529960276144,1.4646599885021998,1.4099999999820787
72,agent3,14,0.0,0.0,-0.2,0.0,0.0,0.41459615439499004,,,-0.3927296816962372,0.0,0.0
73,agent4,14,-0.3023103456422527,-2.922107000813412e-12,-1.5,0.1562830652328201,0.36,0.37437711466089596,,,1.3255220518830009,1.4646599645996963,1.4646599995274934
74,agent5,14,0.0,0.0,-0.15,0.0,0.0,0.4122313218762476,,,-0.443974337729944,0.0,0.0
75,agent1,15,-0.1248206890391366,-5.329070518200751e-13,-0.67,0.31999999998235906,0.07,0.8362772283432196,,,-0.7248113203260377,1.3699999999906283,1.4646599998802379
76,agent2,15,-0.26686594861762813,-1.1723955140041653e-13,-0.91,0.0,0.07,0.8227115074399606,,,0.1801741410856894,1.38,1.464659999969165
77,agent3,15,0.0,0.0,-1.02,0.0,0.0,0.8282312632804999,,,-0.12130184058753768,0.0,0.0
78,agent4,15,-0.12467072354340042,-8.551914731924626e-11,-1.43,0.31999909916015007,0.07,0.833178509820144,,,0.10126436539107653,1.4399990147064141,1.4646599993451908
79,agent5,15,0.0,0.0,-0.45,0.0,0.0,0.8256717100269247,,,-0.7285412903485657,0.0,0.0
80,agent1,16,-0.27097950750592176,-3.035793838535028e-12,-2.29,0.10465999837990232,0.0,0.8140905953752865,,,1.5306681736167667,1.4646599983799025,1.4646599998732182
81,agent2,16,-0.16699095931432373,-1.4868106745780096e-12,-0.15,0.20247779652966932,0.0,0.8244058749534813,,,-1.061045743238831,1.4646599958806954,1.4646599999170367
82,agent3,16,0.0,0.0,-0.11,0.0,0.0,0.8394249694001935,,,-1.1118351118236354,0.0,0.0
83,agent4,16,-0.09982510143200013,-1.4921397450962104e-12,-1.29,0.13999999997684476,0.0,0.8430071302352774,,,0.1072169967946488,1.3799999999884225,1.464659999447241
84,agent5,16,0.0,0.0,-0.23,0.0,0.0,0.8398249700247052,,,-0.9839088355212545,0.0,0.0
85,agent1,17,-0.20078433109267702,-1.6004975122996257e-12,-0.59,0.2699999999479723,0.0,0.4419608810994989,,,-0.07590337243058554,1.4299998999807306,1.4646599996549716
86,agent2,17,-2.4734714276775094e-11,-1.2398970739013748e-12,-0.37,0.1051601787816825,0.0,0.4264539310851369,,,-0.3708585767594371,1.4646599995420353,1.3699999999836978
87,agent3,17,0.0,0.0,-0.18,0.0,0.0,0.43253910916181715,,,-0.44095701018085026,0.0,0.0
88,agent4,17,-1.622899592490512e-10,-1.0256684390697046e-11,-1.14,0.05380227727308403,0.0,0.4580889417862623,,,0.47966618810590544,1.4646599988559634,1.4399999999720194
89,agent5,17,0.0,0.0,-0.14,0.0,0.0,0.43278520260765013,,,-0.4839767085824752,0.0,0.0
90,agent1,18,-8.358924663554035e-12,-5.147882120581926e-12,-1.11,0.2399999999893116,0.0,1.7995627975716493,,,-5.5508131755256045,1.4300007999861943,1.5499999999918355
91,agent2,18,-1.7162604670772907e-11,-1.2105871860512707e-11,-4.75,0.11999999998124165,0.0,1.7963569046722605,,,-1.495816531837118,1.459999999943725,1.649999999988454
92,agent3,18,0.0,0.0,-0.42,0.0,0.0,1.7985389950779573,,,-5.980435263392579,0.0,0.0
93,agent4,18,-1.4137602200037236e-10,-9.136513767771248e-11,-2.88,0.04999999992024151,0.0,1.7969841446935442,,,-3.4119652411368664,1.3899999998723864,1.469999999924894
94,agent5,18,0.0,0.0,-0.24,0.0,0.0,1.7986983700032197,,,-6.173515711306841,0.0,0.0
95,agent1,19,-5.997868868234946e-12,-3.183231456205249e-12,-0.64,0.0,0.0,1.3436373535104809,,,-4.119549651281295,1.56,1.599999999997225
96,agent2,19,-3.797008263362045e-10,-2.191509196336483e-10,-2.74,0.0099999997203801,0.0,1.3455176946591372,,,-1.8913062419161957,1.5599999910521631,1.5399999998504208
97,agent3,19,0.0,0.0,-0.61,0.0,0.0,1.3438414541002648,,,-4.152289658394361,0.0,0.0
98,agent4,19,-5.424882765225902e-12,-3.028688411177427e-12,-2.22,0.0,0.0,1.3431408342345608,,,-2.4279788415978096,1.43,1.4999999999980804
99,agent5,19,0.0,0.0,-0.52,0.0,0.0,1.3438375478517122,,,-4.248575691910581,0.0,0.0
100,agent1,20,-1.511801794862322e-11,-7.775113886054896e-12,-0.61,0.0,0.0,1.0875511699159321,,,-3.2362099549733645,1.69,1.6999999999884923
101,agent2,20,-1.379629743780697e-11,-7.197797913249815e-12,-1.72,0.0,0.0,1.0877462696613274,,,-2.0490287525355146,1.58,1.6699999999916817
102,agent3,20,0.0,0.0,-0.42,0.0,0.0,1.088152887785944,,,-3.4410364205216917,0.0,0.0
103,agent4,20,-1.3924084107941326e-11,-7.458922368641652e-12,-2.27,0.0,0.0,1.0882169164507332,,,-1.461853971835831,1.62,1.619999999991003
104,agent5,20,0.0,0.0,-0.42,0.0,0.0,1.088152887785944,,,-3.4410364205216917,0.0,0.0
105,agent1,21,-0.34721436506422954,-7.336353746723034e-11,-1.0,0.0,0.0,1.0665188304462074,,,0.04521851318921222,1.63,1.4646599915000644
106,agent2,21,-0.25206381864495847,-3.064570819333312e-11,-0.59,0.0,0.0,1.1154034984379664,,,-0.6095230965781462,1.4,1.4646599947885484
107,agent3,21,0.0,0.0,-0.1,0.0,0.0,1.1879968438568635,,,-1.6338902579354198,0.0,0.0
108,agent4,21,-0.31699039086511427,-2.19966267422933e-11,-1.38,0.0,0.0,1.115483261918034,,,0.34437397679411985,1.7,1.4646599940139218
109,agent5,21,0.0,0.0,-1.69,0.0,0.0,1.1909917347002166,,,0.0644873126461798,0.0,0.0
110,agent1,22,-7.54381224155054e-10,-3.1086244689504383e-12,-0.49,0.1488436329593879,0.0,0.29173780459541415,,,-0.10611126585921249,1.4646599953191584,1.409999999405638
111,agent2,22,-0.10121717299725103,-3.639755163931113e-12,-0.34,0.15807308933255768,0.0,0.2742661642984396,,,-0.10193427782608588,1.4646599949650454,1.4646599948544425
112,agent3,22,0.0,0.0,-0.1,0.0,0.0,0.2951497285754982,,,-0.3254377822214494,0.0,0.0
113,agent4,22,-0.12630239686216513,-2.5774937739697634e-12,-0.33,0.19206788286557955,0.0,0.27172308384861005,,,-0.1065587440275958,1.464659996480211,1.4646599964881724
114,agent5,22,0.0,0.0,-0.44,0.0,0.0,0.29579973258699394,,,0.037685976201801696,0.0,0.0
115,agent1,23,-0.15898077104974773,-1.6822099269120372e-12,-0.21,0.07346360931393327,0.0,0.29391167555930264,,,-0.06193719373938264,1.4646599981442512,1.4646599981082622
116,agent2,23,-0.3019706025311792,-8.119727112898545e-12,-0.13,0.0995313835576483,0.0,0.2731977613886019,,,0.07380945331075717,1.4646599900704849,1.464659990278798
117,agent3,23,0.0,0.0,-0.1,0.0,0.0,0.3216680983100112,,,-0.36387894954354105,0.0,0.0
118,agent4,23,-0.27249780757019076,-4.886757665190089e-12,-0.47,0.16776723590251788,0.0,0.28229657881773307,,,0.2946524145151732,1.464659993133719,1.4646599934700804
119,agent5,23,0.0,0.0,-0.19,0.0,0.0,0.32166106662384897,,,-0.26756865113594824,0.0,0.0
