,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),SolarUsed,LoadUsed,Social Welfare (R),Cost Batt Discharge (R),Cost Batt Charge (R)
18,agent4,3,0.0,-5.446310069601168e-12,-0.61,1.698556772852103e-08,0.0,0.36558100480450406,,,0.2754254275948177,1.0900000112403694,1.67
19,agent5,3,0.0,0.0,-0.11,0.0,0.0,0.36402135895890003,,,-0.2584533310299194,0.0,0.0
20,agent1,4,0.0,-4.3520742565306136e-13,-0.27,2.515364383841887e-12,0.0,0.6239342477402684,,,-0.3559174643354938,1.350000000000555,1.37
21,agent2,4,0.0,-3.2152058793144533e-13,-0.2,8.351734139461522e-11,0.0,0.6224467368207595,,,-0.4297710130703758,1.1800000000336566,1.41
22,agent3,4,0.0,0.0,-1.55,0.0,0.0,0.6224390502520312,,,1.0147370462855232,0.0,0.0
23,agent4,4,0.0,-1.4566126083082054e-13,-0.99,1.320222355781412e-11,0.0,0.627059253389701,,,0.412312320177576,1.2400000000061886,1.69
24,agent5,4,0.0,0.0,-0.11,0.0,0.0,0.6240937390314022,,,-0.527204619640644,0.0,0.0
25,agent1,5,0.0,-2.4158453015843406e-13,-0.32,2.2743381353040037e-11,0.0,0.5840875504380859,,,-0.26118529043647576,1.2300000000113718,1.39
26,agent2,5,0.0,-2.2737367544323206e-12,-0.3,1.3196310114591376e-09,0.0,0.582610970934352,,,-0.28160185973548296,1.1300000009844842,1.39
27,agent3,5,0.0,0.0,-0.62,0.0,0.0,0.585052600704004,,,0.059101112081994644,0.0,0.0
28,agent4,5,0.0,-2.1316282072803006e-13,-1.57,2.202677915387106e-11,0.0,0.5840627168332682,,,1.076288095965072,1.2200000000094884,1.64
29,agent5,5,0.0,0.0,-0.11,0.0,0.0,0.5841186582537976,,,-0.48591744674000337,0.0,0.0
30,agent1,6,0.0,-4.1881165202539705e-11,-4.11,2.13271855024006e-09,0.25,1.5518938159003455,,,2.794458571724366,1.3000000007727266,1.72
31,agent2,6,0.0,-7.381473210443801e-11,-1.44,4.563466831663702e-09,0.25,1.550706355814892,,,-0.061550100330524105,1.2800000021062226,1.52
32,agent3,6,0.0,0.0,-0.84,0.0,0.0,1.55008451335467,,,-0.7031657387216573,0.0,0.0
33,agent4,6,0.0,-5.400124791776761e-13,-1.52,3.07868474491475e-10,0.25,1.5469562538675365,,,0.02660781858605521,1.1600000001606272,1.5
34,agent5,6,0.0,0.0,-0.59,0.0,0.0,1.5500595131871049,,,-0.9706399019393208,0.0,0.0
35,agent1,7,0.0,-1.837463514675619e-11,-1.03,0.6799999999702078,0.54,1.066133049261791,,,-3.581170456294638,1.3699999999925518,1.54
36,agent2,7,0.0,-7.036149440864392e-12,-1.59,0.6499999999878222,0.54,1.063651751734389,,,-2.999070932094121,1.4699979999966277,1.55
37,agent3,7,0.0,0.0,-1.75,0.0,0.0,1.062775751917219,,,-1.9287211086735407,0.0,0.0
38,agent4,7,0.0,-7.982947636264726e-12,-2.64,0.6499999999860869,0.54,1.0646503994275804,,,-1.8326598218411032,1.490002499992294,1.7
39,agent5,7,0.0,0.0,-1.91,0.0,0.0,1.062770283148833,,,-1.7575015555055584,0.0,0.0
40,agent1,8,-6.621370118864434e-13,-5.098144129078719e-13,-0.42,0.02999999999925608,0.78,0.4511411858781538,,,-1.2034725022592183,1.6500000999861135,1.4499999999998154
41,agent2,8,-1.11743947428522e-12,-6.803446694902959e-13,-0.19,0.049999999998856674,0.78,0.44932753343514914,,,-1.4738831848285172,1.4199999999988568,1.4499999999997253
42,agent3,8,0.0,0.0,-0.11,0.0,0.0,0.4500406789819824,,,-1.4912100103804682,0.0,0.0
43,agent4,8,-9.837686221203512e-13,-5.719869022868806e-13,-2.41,0.05999999999892971,0.78,0.44762565844850294,,,0.8911746306767014,1.549999799994827,1.6999999999993176
44,agent5,8,0.0,0.0,-1.6,0.0,0.0,0.45168637095257574,,,0.09890427097420051,0.0,0.0
45,agent1,9,-3.902811407385798e-11,-2.2565060930901382e-11,-0.25,0.0,0.94,0.7332956813986611,,,-2.355241010149879,1.56,1.599999999980486
46,agent2,9,-7.046447869640815e-10,-4.475708692552871e-10,-2.61,0.009999999421030071,0.94,0.7347621413352656,,,0.15245366258260074,1.5299999855257518,1.3899999997616608
47,agent3,9,0.0,0.0,-0.1,0.0,0.0,0.7339241806040747,,,-2.5171840070825997,0.0,0.0
48,agent4,9,-3.463473952081131e-11,-2.063060833279451e-11,-2.71,0.0,0.94,0.7339691768324181,,,0.27535540473200015,1.63,1.539999999978416
49,agent5,9,0.0,0.0,-0.83,0.0,0.0,0.734073786331055,,,-1.736529525371762,0.0,0.0
50,agent1,10,-5.889799759017933e-11,-3.228350919926015e-11,-0.4,0.0,0.99,0.22200091279655343,,,-0.36798298219282843,1.5,1.6599999999696309
51,agent2,10,-5.532330149549125e-11,-2.9894309250266815e-11,-0.13,0.0,0.99,0.22365281073836993,,,-0.6609121284716335,1.7,1.6899999999659552
52,agent3,10,0.0,0.0,-0.12,0.0,0.0,0.2237714063963506,,,-0.6718578533586828,0.0,0.0
53,agent4,10,-1.1206480188263868e-11,-6.908251748427574e-12,-1.68,0.0,0.99,0.2247549364955998,,,0.9948090608589171,1.6,1.4199999999972415
54,agent5,10,0.0,0.0,-1.76,0.0,0.0,0.22568350512959248,,,1.0781614644631103,0.0,0.0
55,agent1,11,-0.18231277658581008,-9.885425811262394e-12,-0.44,0.0,0.94,0.05317772334096011,,,0.672100251217224,1.68,1.4646599660972557
56,agent2,11,-0.3093530959617767,-1.468691834816127e-11,-0.36,0.0,0.94,0.054318111602031906,,,0.7981783253171557,1.5,1.4646599545931496
57,agent3,11,0.0,0.0,-0.09,0.0,0.0,0.06334774510586734,,,0.0027103723749129227,0.0,0.0
58,agent4,11,-1.2734235887990053e-10,-6.59561294469313e-12,-1.24,0.0,0.94,0.06574536391547228,,,1.2306153133802185,1.57,1.4199999999323494
59,agent5,11,0.0,0.0,-0.5,0.0,0.0,0.06513928210626217,,,0.4396654398076978,0.0,0.0
60,agent1,12,-7.967742371439712e-08,-4.732214620162267e-12,-2.31,0.09672611373375592,0.84,0.4376705922363422,,,1.70094570410266,1.4646599993392995,1.439999960161288
61,agent2,12,-0.02606427421597901,-1.7049472944563604e-11,-0.15,0.1292764612971797,0.84,0.3988615079745642,,,-0.5664112409670607,1.4646599988642575,1.464659791321741
62,agent3,12,0.0,0.0,-0.09,0.0,0.0,0.45034280214376554,,,-0.5637753261471367,0.0,0.0
63,agent4,12,-0.13472000517339,-1.2683187833317788e-12,-1.07,0.0,0.84,0.41666432463548386,,,0.73883769307609,1.69,1.4646599995388436
64,agent5,12,0.0,0.0,-1.12,0.0,0.0,0.45161622983779426,,,0.5370820139987553,0.0,0.0
65,agent1,13,-3.3138936039733835e-11,-2.545519350860559e-12,-0.99,0.06735084683258925,0.64,1.5523234524374157,,,-1.3018946825826208,1.4646599548925778,1.379999999998343
66,agent2,13,-0.14198755975695837,-8.518696859027841e-11,-0.14,0.0890054023019458,0.64,1.42921865303543,,,-1.8545158090672065,1.4646599942585998,1.4646599809173604
67,agent3,13,0.0,0.0,-0.1,0.0,0.0,1.4503405905488038,,,-2.016999537095394,0.0,0.0
68,agent4,13,-1.1227960783344315e-09,-1.8758328224066645e-12,-5.03,0.09116499976395752,0.64,1.462504647020634,,,3.1229899443014677,1.4646599990558302,1.3899999994484489
69,agent5,13,0.0,0.0,-3.11,0.0,0.0,1.4503380291606383,,,1.2037046383942158,0.0,0.0
70,agent1,14,-0.16990646626373934,-2.277467103795061e-11,-1.8,0.01999997162982022,0.37,1.6374448852273822,,,-0.23990619926732415,1.4099998581491011,1.4646599998372396
71,agent2,14,-0.24223333332913252,-9.732659123073972e-12,-0.12,0.23999912779268648,0.37,1.5978688303996347,,,-2.1682381941202755,1.4599993458445149,1.4646600000025205
72,agent3,14,0.0,0.0,-0.1,0.0,0.0,1.6637156166283367,,,-2.3297777864701166,0.0,0.0
73,agent4,14,-0.3567098374176165,-1.9273471707492718e-12,-3.76,0.03740101066544825,0.37,1.5990643655672532,,,2.1834475873882067,1.4646598539881206,1.4646600000013765
74,agent5,14,0.0,0.0,-3.02,0.0,0.0,1.6637218338734392,,,0.794613107062232,0.0,0.0
75,agent1,15,-8.001684870251324e-10,-3.211653165635653e-12,-0.5,0.10873777734211437,0.08,0.3985042325758301,,,-0.19507469056431392,1.4646599990197573,1.409999999559091
76,agent2,15,-0.01610702675079667,-4.121147867408581e-13,-0.2,0.10165275318176764,0.08,0.35637138308215144,,,-0.42576527730396146,1.46465999999791,1.4646599898630763
77,agent3,15,0.0,0.0,-0.1,0.0,0.0,0.39692815924374847,,,-0.4744013703573241,0.0,0.0
78,agent4,15,-0.11378666831328454,-2.5721647034515627e-12,-1.27,0.25463177737449294,0.08,0.34601527742498256,,,0.6936482965733235,1.4646599986855222,1.4646599987650366
79,agent5,15,0.0,0.0,-0.4,0.0,0.0,0.3969281566873491,,,-0.15340136709969004,0.0,0.0
80,agent1,16,-0.24873744821894006,-3.630340472682292e-11,-0.53,0.033495112500810435,0.0,1.5734113440644057,,,-1.3956146578726925,1.4646599225066455,1.4646599980015047
81,agent2,16,-0.1805838951705609,-3.583267016438185e-11,-0.33,0.07387259108231956,0.0,1.5475508355088128,,,-1.7430624770711103,1.4646599974514143,1.4646599964301568
82,agent3,16,0.0,0.0,-4.69,0.0,0.0,1.6186772288134015,,,2.6474502168411664,0.0,0.0
83,agent4,16,-2.2877184036040887e-09,-1.6786572132332367e-12,-2.07,0.13585600393680364,0.0,1.6181803126548104,,,-0.3380862902045445,1.4646599999199228,1.409999998734457
84,agent5,16,0.0,0.0,-0.17,0.0,0.0,1.6186772619619165,,,-2.1889498212794947,0.0,0.0
85,agent1,17,-0.18919527859876953,-2.439293211864424e-11,-0.33,0.137176386648161,0.0,1.3101641941801707,,,-1.4545336058369303,1.464659992886422,1.4646599929509905
86,agent2,17,-0.016020240084840376,-1.9326762412674725e-12,-0.13,0.154381578938698,0.0,1.2845307527952141,,,-1.9270362760612687,1.464659999986821,1.46465997337252
87,agent3,17,0.0,0.0,-4.26,0.0,0.0,1.3244217914622636,,,2.61837236376127,0.0,0.0
88,agent4,17,-0.2266736939991595,-3.915445745406032e-11,-1.61,0.03390060641768409,0.0,1.3129077695761477,,,0.10934085315197528,1.4646599914555902,1.4646599907007984
89,agent5,17,0.0,0.0,-0.12,0.0,0.0,1.3244124467474487,,,-1.8114139491960044,0.0,0.0
90,agent1,18,-2.793637543518912e-11,-1.710276364974561e-11,-0.74,0.29999999997184307,0.0,0.8354649603219985,,,-2.5958266593784236,1.4400009999812287,1.4299999999823558
91,agent2,18,-2.9814928304006116e-11,-1.822897388592537e-11,-0.47,0.1399999999678371,0.0,0.8330309596787026,,,-2.6783948825902506,1.5399997999540531,1.399999999990459
92,agent3,18,0.0,0.0,-0.71,0.0,0.0,0.8335430652208561,,,-2.2210229605027445,0.0,0.0
93,agent4,18,-4.8582748934933306e-11,-2.8915536631757277e-11,-2.76,0.2499999999504349,0.0,0.8334192029635692,,,-0.3635975954106865,1.4999999999385392,1.4699999999805669
94,agent5,18,0.0,0.0,-0.18,0.0,0.0,0.8340954043534726,,,-2.789740282512007,0.0,0.0
95,agent1,19,-2.8303159815834533e-10,-1.6392576185353391e-10,-0.58,0.02999999975113595,0.0,1.1982031120540861,,,-3.7060943155211263,1.7099998954374933,1.6499999998023278
96,agent2,19,-8.596012790462737e-12,-4.625633209798252e-12,-2.96,0.0,0.0,1.1980029830049554,,,-1.116175778866051,1.5,1.5899999999968397
97,agent3,19,0.0,0.0,-0.49,0.0,0.0,1.1979092867168901,,,-3.7587409082546324,0.0,0.0
98,agent4,19,-1.9265333772722215e-10,-1.1005418798504252e-10,-1.76,0.029999999890423283,0.0,1.197547591357626,,,-2.4383838097483235,1.4799998987581309,1.709999999875517
99,agent5,19,0.0,0.0,-0.26,0.0,0.0,1.198606942872232,,,-4.006709628176313,0.0,0.0
100,agent1,20,-1.5739076708598532e-11,-8.988365607365267e-12,-1.01,0.0,0.0,0.9855485882340711,,,-2.443596241289689,1.42,1.5199999999945255
101,agent2,20,-1.839717267415608e-11,-1.000444171950221e-11,-0.41,0.0,0.0,0.9856800469302386,,,-3.085887470466702,1.56,1.6199999999894874
102,agent3,20,0.0,0.0,-0.27,0.0,0.0,0.9858773167772049,,,-3.236214144894098,0.0,0.0
103,agent4,20,-1.635869217864183e-11,-9.9333874459262e-12,-1.41,0.0,0.0,0.9857371879135016,,,-2.0160917814130768,1.54,1.3899999999924497
104,agent5,20,0.0,0.0,-1.83,0.0,0.0,0.9872273167306398,,,-1.5703214128729437,0.0,0.0
105,agent1,21,-2.64930735682789e-07,-1.6937562463681388e-11,-0.29,0.0,0.0,1.1346456139820325,,,-1.3513638449645453,1.65,1.4499999432279926
106,agent2,21,-0.16698202463701517,-2.2313351166758366e-10,-3.02,0.0,0.0,1.1117617710879175,,,1.8530387285210814,1.56,1.464659933759536
107,agent3,21,0.0,0.0,-0.09,0.0,0.0,1.1644135872313932,,,-1.6091497598583488,0.0,0.0
108,agent4,21,-0.21335002086081117,-6.814815378675121e-11,-1.61,0.0,0.0,1.1151082662914797,,,0.41092174969256146,1.41,1.4646599916556755
109,agent5,21,0.0,0.0,-0.3,0.0,0.0,1.164421402105479,,,-1.3844497593640521,0.0,0.0
110,agent1,22,-0.4438535330352277,-6.892264536872972e-13,-0.28,0.0,0.0,0.649736806255527,,,0.04954425169576815,1.68,1.4646599998133452
111,agent2,22,-1.183432241091964e-10,-4.778399897986674e-12,-0.29,0.13786395934881948,0.0,0.7312119907763601,,,-0.9389579792494811,1.464659898372049,1.409999999970414
112,agent3,22,0.0,0.0,-0.09,0.0,0.0,0.69501083969181,,,-0.9227897191550691,0.0,0.0
113,agent4,22,-0.07808970637492985,-8.686384944667225e-13,-2.06,0.19010320968470706,0.0,0.6505536798263479,,,1.117732850431497,1.4646599750112959,1.464659999984905
114,agent5,22,0.0,0.0,-0.51,0.0,0.0,0.697618652457854,,,-0.47600094128760295,0.0,0.0
115,agent1,23,-0.01734078013426049,-2.327027459614328e-13,-0.27,0.21972799986898245,0.0,0.14945355104153377,,,-0.1954103262252278,1.464659999836228,1.4646599990776306
116,agent2,23,-5.262235092118317e-12,-1.0835776720341528e-13,-0.14,0.014332499980850257,0.0,0.16466444607532457,,,-0.11158929917888943,1.4646599998468022,1.4399999999981623
117,agent3,23,0.0,0.0,-0.1,0.0,0.0,0.1515910470567495,,,-0.11559599087004845,0.0,0.0
118,agent4,23,-0.121873888080121,-1.0658141036401503e-13,-0.28,0.04814139415634378,0.0,0.14821051196414892,,,0.2004570832369047,1.4646599998675849,1.4646599998666308
119,agent5,23,0.0,0.0,-0.12,0.0,0.0,0.15319285943854938,,,-0.09597950867990518,0.0,0.0
