,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),SolarUsed,LoadUsed,Social Welfare (R),Cost Batt Discharge (R),Cost Batt Charge (R)
16,agent2,3,0.0,-4.405364961712621e-13,-0.11,1.5640350368381854e-11,0.0,0.5160218718273865,,,-0.3813653999170794,1.200000000009571,1.53
17,agent3,3,0.0,0.0,-1.63,0.0,0.0,0.5138416959502119,,,1.2464415964767803,0.0,0.0
18,agent4,3,0.0,-5.666578317686799e-13,-0.5,4.2992747275848696e-12,0.0,0.5182328472652846,,,0.03452164300831989,1.2800000000020846,1.46
19,agent5,3,0.0,0.0,-0.11,0.0,0.0,0.5160214080247382,,,-0.38136529445000156,0.0,0.0
20,agent1,4,0.0,-1.438849039914203e-13,-0.45,1.4077879674947884e-12,0.0,0.4000750159935034,,,0.09461981372478712,1.340000000000768,1.62
21,agent2,4,0.0,-1.0125233984581428e-13,-0.72,6.049879527328192e-12,0.0,0.4000695619962394,,,0.38352508852574463,1.2400000000040332,1.37
22,agent3,4,0.0,0.0,-0.44,0.0,0.0,0.4000794859982524,,,0.0839154047787356,0.0,0.0
23,agent4,4,0.0,-1.2434497875801753e-13,-0.28,1.5270256654551982e-12,0.0,0.40256644884033593,,,-0.08894019522004887,1.3300000000008632,1.43
24,agent5,4,0.0,0.0,-0.11,0.0,0.0,0.3970310777710989,,,-0.2672276297893672,0.0,0.0
25,agent1,5,0.0,-3.6770586575585185e-13,-0.63,2.0007642112691382e-10,0.08,0.43652020711136214,,,0.25272165422343573,1.1100000001563097,1.66
26,agent2,5,0.0,-7.812595015366242e-11,-1.24,1.1421661144207487e-09,0.08,0.4335627995803794,,,0.9073632069553472,1.340000000647791,1.55
27,agent3,5,0.0,0.0,-0.12,0.0,0.0,0.4341365989006449,,,-0.291422565341445,0.0,0.0
28,agent4,5,0.0,-4.440892098500626e-14,-0.26,4.014394054268797e-12,0.08,0.43257009072809843,,,-0.14059126962811822,1.2000000000014543,1.44
29,agent5,5,0.0,0.0,-0.16,0.0,0.0,0.4334014423992254,,,-0.24812916913697677,0.0,0.0
30,agent1,6,0.0,-4.014566457044566e-13,-1.6,1.9659759006149192e-12,0.72,0.5600687623931456,,,1.1703834500330927,1.3200000000006071,1.45
31,agent2,6,0.0,-1.085354028873553e-12,-2.85,4.368721420284247e-10,0.72,0.561779665156096,,,2.506736521054771,1.090000000319502,1.61
32,agent3,6,0.0,0.0,-0.1,0.0,0.0,0.5600320556526542,,,-0.43462988147575116,0.0,0.0
33,agent4,6,0.0,-2.504663143554353e-13,-0.26,1.9063808024474682e-11,0.72,0.560123471519773,,,-0.2634694609365544,1.1600000000085053,1.42
34,agent5,6,0.0,0.0,-0.15,0.0,0.0,0.5580148830656276,,,-0.3798076220629958,0.0,0.0
35,agent1,7,0.0,-2.291500322826323e-13,-0.45,0.4504228570645627,0.94,0.8057023479963965,,,-1.3813113101448506,1.5541199999314923,1.37
36,agent2,7,0.0,-1.1333156635373598e-12,-0.57,0.669999999987237,0.94,0.8439017997188671,,,-1.5960743452520376,1.4399980999959996,1.49
37,agent3,7,0.0,0.0,-1.63,0.0,0.0,0.8280622006022499,,,0.45664783422209876,0.0,0.0
38,agent4,7,0.0,-3.659295089164516e-13,-4.26,0.5229691354855607,0.94,0.7997642459809874,,,2.6055287752905576,1.554119999884628,1.4
39,agent5,7,0.0,0.0,-1.66,0.0,0.0,0.8292309483386786,,,0.487514251656493,0.0,0.0
40,agent1,8,-4.337169512425021e-11,-1.6466827901240322e-12,-1.28,0.21374592126932,1.31,2.4840722074021655e-09,,,1.070168056401188,1.526678372918795,1.4599999999682645
41,agent2,8,-4.788824892187904e-11,-1.7177370637000422e-12,-0.91,0.029999999942141573,1.31,7.483255633971405e-09,,,0.927454718646283,1.44000009949856,1.4599999999822348
42,agent3,8,0.0,0.0,-0.48,0.0,0.0,5.395938606350681e-07,,,0.506655480056656,0.0,0.0
43,agent4,8,-0.16412105073297573,-3.410605131648481e-13,-1.22,0.17999999999250152,1.31,1.1463616257456047e-09,,,1.3152273217845867,1.4499991999929183,1.5261196853174026
44,agent5,8,0.0,0.0,-0.32,0.0,0.0,5.63709579804436e-10,,,0.3354542006084384,0.0,0.0
45,agent1,9,-6.371609964084257e-07,-9.799805411603302e-11,-0.7,0.031621429540079724,1.51,1.3070730933187034,,,-1.326369894219965,1.5541196527858172,1.5299996652228693
46,agent2,9,-0.0361437419353996,-1.6216361586884886e-10,-4.1,0.0,1.51,1.2656561943298088,,,2.4764547924664777,1.69,1.5541188012310048
47,agent3,9,0.0,0.0,-2.75,0.0,0.0,1.3021090509749746,,,0.9188270991624234,0.0,0.0
48,agent4,9,-0.08700228774564805,-2.289723965986923e-12,-3.33,0.15999999998195125,1.51,1.2843956402510568,,,1.4871863814896225,1.3999999999932318,1.5541199988127858
49,agent5,9,0.0,0.0,-0.18,0.0,0.0,1.3021528337111041,,,-1.8311409410449682,0.0,0.0
50,agent1,10,-0.5788579514298106,-2.504663143554353e-13,-0.24,2.2681924847965405e-09,1.6,9.087763850550739e-13,,,1.0979168089601212,1.2400001020686617,1.2188323240760912
51,agent2,10,-0.639999999793623,-7.119638212316204e-12,-0.47,0.0005671717381320845,1.6,2.7794274296612428e-11,,,1.3835443531310552,1.2360970961849198,1.2800000000644929
52,agent3,10,0.0,0.0,-0.46,0.0,0.0,5.297862192339849e-09,,,0.49085400730460366,0.0,0.0
53,agent4,10,-0.5395367425184324,-1.3075762694825244e-11,-1.76,1.0542402574843248e-07,1.6,4.927318709991689e-11,,,2.6235530086324053,1.240000222561715,1.2260310216776986
54,agent5,10,0.0,0.0,-0.11,0.0,0.0,5.294937674494379e-09,,,0.11635400743487011,0.0,0.0
55,agent1,11,-0.10999999995604705,-0.9675864950962492,-0.21,4.098028631552646e-11,1.58,3.933679828816565e-11,,,0.36055006884026997,1.1800000000162507,1.0999995001078848
56,agent2,11,-0.02999999999734288,-0.10436637902640555,-1.48,2.5630985508029297e-12,1.58,2.3559026580372782e-12,,,1.6212500993217167,1.130000000002311,1.0900000000292283
57,agent3,11,0.0,0.0,-0.16,0.0,0.0,3.779643642863517e-11,,,0.17120008169073628,0.0,0.0
58,agent4,11,-0.06999999999819298,-0.3975862285055758,-0.82,1.924434718168333e-12,1.58,1.9253762067328364e-12,,,0.9712001034436888,1.2300000000010438,1.310000200001549
59,agent5,11,0.0,0.0,-0.37,0.0,0.0,3.779338765210629e-11,,,0.395900063890387,0.0,0.0
60,agent1,12,-0.009999999908690963,-5.980993478260643e-12,-0.37,0.01328272080202536,1.33,0.0386128382750076,,,0.34574167533555644,1.2294000486843852,1.3500000003652362
61,agent2,12,0.0,-5.312905670962209e-11,-1.1,0.13829875143313067,1.33,0.033408719925910345,,,0.9727855369854624,1.2293998443336638,1.69
62,agent3,12,0.0,0.0,-0.11,0.0,0.0,0.05177492295828204,,,0.05401924576720102,0.0,0.0
63,agent4,12,0.0,-6.87752077510595e-11,-2.66,0.0626817328395427,1.33,0.03031312944464892,,,2.734045404113765,1.2293998568109512,1.53
64,agent5,12,0.0,0.0,-0.16,0.0,0.0,0.05177492296565347,,,0.10751984604357906,0.0,0.0
65,agent1,13,-0.0073466590032495276,-3.504752044136694e-11,-0.31,0.07880006344537904,0.89,1.9590592815684413,,,-2.1617815280137513,1.2294000317226894,1.2294003448537714
66,agent2,13,-0.12999999971286672,-1.0370371228418662e-11,-0.19,3.623682336599132e-10,0.89,2.0159312317490956,,,-2.098316581543731,1.3100000000381429,1.340000300088348
67,agent3,13,0.0,0.0,-0.12,0.0,0.0,2.015946864416264,,,-2.350035798585019,0.0,0.0
68,agent4,13,-0.03585712631887827,-8.895995051716454e-12,-11.81,2.989761626700443e-10,0.89,2.007487906990441,,,10.215423996296565,1.3300000000675118,1.2294000694607112
69,agent5,13,0.0,0.0,-0.16,0.0,0.0,2.015912489423285,,,-2.3071935379676307,0.0,0.0
70,agent1,14,-0.07999514528106536,-1.8058443629342946e-11,-0.2,0.2323333333713986,0.21,1.485587591024889,,,-1.7767018392102483,1.2294000000228393,1.230010316277736
71,agent2,14,0.0,-9.460521255277854e-11,-0.12,2.8036932236334515e-07,0.21,1.5055185901196755,,,-1.7212247646487748,1.270000144308894,1.7
72,agent3,14,0.0,0.0,-0.12,0.0,0.0,1.5027406037164053,,,-1.718884888886323,0.0,0.0
73,agent4,14,-0.012941935102794646,-4.765965400110872e-12,-7.66,0.14222014257459273,0.21,1.482157751656006,,,6.222896883853158,1.2294000002726542,1.229400005906683
74,agent5,14,0.0,0.0,-0.29,0.0,0.0,1.5026191230669381,,,-1.536896764899801,0.0,0.0
75,agent1,15,-0.21999999999732878,-9.237055564881302e-14,-0.19,0.02812186275517004,0.06,0.26694867630244307,,,0.14680382594456715,1.2294000014173925,1.3200008000016998
76,agent2,15,0.0,-4.771294470629073e-12,-0.27,0.18460051983990655,0.06,0.2592416345849674,,,-0.2476525965606495,1.229399995912996,1.45
77,agent3,15,0.0,0.0,-0.11,0.0,0.0,0.28244677023702064,,,-0.22944837772736937,0.0,0.0
78,agent4,15,-0.14999994359289204,-4.718003765447065e-12,-0.59,0.03880000083246839,0.06,0.25763196472302635,,,0.48632692889745666,1.2294000004162342,1.2500001579399023
79,agent5,15,0.0,0.0,-0.25,0.0,0.0,0.282304485589096,,,-0.07953492165761594,0.0,0.0
80,agent1,16,-0.032826223613930026,-5.17808018685173e-12,-0.47,1.1110493877939525e-09,0.21,0.21786401756037715,,,0.28463173052007745,1.3100000003298373,1.2294000898875672
81,agent2,16,-0.1629826975583093,-4.233058348290797e-12,-0.22,0.17076427423869636,0.21,0.19503089431427084,,,0.034672394617714875,1.229399999989275,1.2294001062335667
82,agent3,16,0.0,0.0,-0.12,0.0,0.0,0.21591157930308097,,,-0.13700020470781743,0.0,0.0
83,agent4,16,-0.031872722245862024,-6.322053991425491e-12,-0.66,1.1853926556177283e-09,0.21,0.21500126797370647,,,0.48669702972946005,1.310000000434648,1.2294000552955178
84,agent5,16,0.0,0.0,-0.16,0.0,0.0,0.21312639729308977,,,-0.09184579643285255,0.0,0.0
85,agent1,17,-0.009999897638062463,-5.866951369171147e-11,-0.54,1.047535725905361e-09,0.0,0.7508132511259901,,,-0.3304081953684027,1.3400000004221464,1.3300029684961887
86,agent2,17,-0.09850927001663982,-3.410605131648481e-13,-0.35,0.02849380169739703,0.0,0.7366568996972171,,,-0.4358809667802915,1.2294000048856728,1.2294000000003937
87,agent3,17,0.0,0.0,-0.32,0.0,0.0,0.7508108881099103,,,-0.5805547114923311,0.0,0.0
88,agent4,17,-0.008686661268133354,-1.3375967000683886e-12,-0.87,4.0488960105455655e-11,0.0,0.7498438094063749,,,0.020767483486603622,1.2700000000099663,1.2294001619559993
89,agent5,17,0.0,0.0,-1.57,0.0,0.0,0.75082182539538,,,0.7569318421266666,0.0,0.0
90,agent1,18,0.0,-6.252776074688882e-13,-0.23,0.6699999999972919,0.0,0.9486890939548568,,,-2.1571209225858485,1.4300010999996362,1.53
91,agent2,18,-2.3295712581195005e-11,-1.8349766151004587e-12,-0.12,0.5399999998380559,0.0,0.9044847851588389,,,-1.972868668788865,1.4400023999100302,1.379999999980587
92,agent3,18,0.0,0.0,-0.19,0.0,0.0,0.892574688226327,,,-1.1840240057018983,0.0,0.0
93,agent4,18,0.0,-1.6491341625624045e-10,-5.2,0.45474384299401355,0.0,0.8567462794538513,,,3.5835039128892365,1.5541199543419146,1.61
94,agent5,18,0.0,0.0,-0.42,0.0,0.0,0.8925680599746294,,,-0.9379139958155323,0.0,0.0
95,agent1,19,-7.71482877581775e-11,-6.657785434072139e-12,-0.25,0.02999937116162268,0.0,2.3072804045161455,,,-3.3616800481995437,1.549995598131359,1.4199999999848234
96,agent2,19,-8.171731180617314e-08,-4.884981308350689e-12,-4.21,0.027314782418679462,0.0,2.174391600489298,,,1.0878364489031318,1.554119997814814,1.5299999750696824
97,agent3,19,0.0,0.0,-0.14,0.0,0.0,2.2214433098406876,,,-3.3024735890239256,0.0,0.0
98,agent4,19,-0.10551016760565324,-8.830980391394405e-11,-6.02,0.21615554468522355,0.0,2.1687023557177563,,,2.9470645558554533,1.5541179216771532,1.5541199990773784
99,agent5,19,0.0,0.0,-0.64,0.0,0.0,2.2203651800779745,,,-2.766225436403482,0.0,0.0
100,agent1,20,-3.0477464996181425e-10,-3.448441532327706e-11,-0.47,0.009999998331273914,0.0,0.4860259798532878,,,-0.26568785003551315,1.4299999699629304,1.3899999999809516
101,agent2,20,-9.086319652240604e-08,-1.2148504424658313e-10,-0.94,0.008256550810424987,0.0,0.5002550820285315,,,0.21825919196789934,1.5541102945733745,1.5199999471094419
102,agent3,20,0.0,0.0,-0.11,0.0,0.0,0.48491851307745587,,,-0.6369318629944607,0.0,0.0
103,agent4,20,-2.600848647560383e-09,-1.1240786079724785e-11,-0.9,0.13999999864664436,0.0,0.4938070554696849,,,0.0025195810196982915,1.4799997980666368,1.4999999982660923
104,agent5,20,0.0,0.0,-0.19,0.0,0.0,0.486963795962503,,,-0.5534226267557221,0.0,0.0
105,agent1,21,-0.6432270278501079,-5.076650211321976e-11,-0.37,0.0,0.0,1.5396396953702294,,,-0.5908211755856274,1.71,1.229400495916951
106,agent2,21,-0.6299999990822728,-2.6911806116913795e-12,-4.22,0.0,0.0,1.5579998695546762,,,3.466244753804671,1.37,1.309999500189373
107,agent3,21,0.0,0.0,-0.4,0.0,0.0,1.5580095309621742,,,-1.4874168251047695,0.0,0.0
108,agent4,21,-0.6599999986833408,-1.8385293287792592e-12,-0.6,0.0,0.0,1.5596313058038012,,,-0.29136564160097345,1.61,1.3299990006383822
109,agent5,21,0.0,0.0,-0.25,0.0,0.0,1.5580439128365409,,,-1.6479590942238174,0.0,0.0
110,agent1,22,-0.05108989194468577,-2.943778554254095e-11,-0.27,2.7676957933086326e-10,0.0,0.489056399987317,,,-0.24137419593175127,1.3600000000797485,1.2294005500691219
111,agent2,22,-0.05410875229818582,-1.737276988933445e-12,-0.67,3.018717281309953e-10,0.0,0.4909552715076648,,,0.19123664637323934,1.3400000001227954,1.2294000052611946
112,agent3,22,0.0,0.0,-0.58,0.0,0.0,0.49842814821137016,,,0.008908209048825944,0.0,0.0
113,agent4,22,-0.049999997728827135,-6.185274514791672e-12,-0.63,0.1671589968989878,0.0,0.4436203559444343,,,0.009136382268902121,1.229399999894978,1.3600000145355062
114,agent5,22,0.0,0.0,-0.28,0.0,0.0,0.495896902877313,,,-0.30999415694887433,0.0,0.0
115,agent1,23,-0.019999983613039864,-4.314237855851388e-11,-0.27,4.2910843487204556e-09,0.0,0.36266089364922366,,,-0.12935355575703203,1.2900000010562505,1.3500001802565615
116,agent2,23,-0.01797947628194956,-1.6573409311604337e-12,-0.11,0.05880000019507421,0.0,0.3272515643999864,,,-0.33079973735821855,1.2294000000975371,1.2294002125019836
117,agent3,23,0.0,0.0,-0.49,0.0,0.0,0.370420392586006,,,0.0704420790638205,0.0,0.0
118,agent4,23,-0.13529945858778905,-4.142997056533204e-11,-0.61,1.6176489682266086e-09,0.0,0.3574043808991979,,,0.3978137136202645,1.3200000011199147,1.229401082824422
119,agent5,23,0.0,0.0,-0.19,0.0,0.0,0.36653764089789054,,,-0.2473519779324102,0.0,0.0
