,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),SolarUsed,LoadUsed,Social Welfare (R),Cost Batt Discharge (R),Cost Batt Charge (R)
17,agent3,3,0.0,0.0,-0.22,0.0,0.0,0.3161818732452056,,,-0.09268213559739732,0.0,0.0
18,agent4,3,0.0,-3.8191672047105385e-13,-0.88,4.381266128308528e-11,0.0,0.3200139552941348,,,0.6108746710196193,1.2200000000225508,1.41
19,agent5,3,0.0,0.0,-0.11,0.0,0.0,0.3199842082801451,,,-0.2129941170278084,0.0,0.0
20,agent1,4,0.0,-3.0375701953744283e-13,-0.4,1.8902421850054987e-10,0.0,0.44801238850846614,,,-0.03500747232054413,1.1700000001195294,1.56
21,agent2,4,0.0,-7.958078640513122e-13,-0.13,6.312778238411849e-10,0.0,0.4480178753872531,,,-0.3239131431165472,1.140000000420854,1.56
22,agent3,4,0.0,0.0,-0.63,0.0,0.0,0.45046163438452297,,,0.20936233860597175,0.0,0.0
23,agent4,4,0.0,-5.973532779535162e-11,-0.97,1.3839855745158627e-07,0.0,0.44800912977914775,,,0.5748957593363405,1.0800001123228853,1.4
24,agent5,4,0.0,0.0,-0.11,0.0,0.0,0.44556398581195505,,,-0.34357796409022207,0.0,0.0
25,agent1,5,0.0,-1.55964130499342e-12,-0.53,6.587675137619923e-10,0.0,0.585498256407276,,,-0.038201673876693265,1.1400000003190938,1.71
26,agent2,5,0.0,-2.4868995751603507e-13,-0.48,1.2386606513980681e-11,0.0,0.5860624266887795,,,-0.092026329880467,1.270000000007432,1.52
27,agent3,5,0.0,0.0,-0.69,0.0,0.0,0.5860608021638948,,,0.13267533120673725,0.0,0.0
28,agent4,5,0.0,-1.3518075547835906e-12,-1.12,7.400309467066973e-10,0.0,0.5860576917515679,,,0.5927785630186935,1.1400000004897228,1.61
29,agent5,5,0.0,0.0,-0.11,0.0,0.0,0.5860795524027502,,,-0.4879440463693829,0.0,0.0
30,agent1,6,0.0,-1.8314239014216582e-12,0.0,1.584805997587076e-09,0.22,1.2740939631060446,,,-1.3166864396453466,1.1300000012063385,1.65
31,agent2,6,0.0,-2.8604674184862233e-11,-1.79,7.362878032547942e-08,0.22,1.2772840803070034,,,0.5963759134980464,1.0900000602415956,1.46
32,agent3,6,0.0,0.0,-2.29,0.0,0.0,1.2740654784944243,,,1.1336432154367637,0.0,0.0
33,agent4,6,0.0,-5.1176840543121216e-12,-2.36,1.8784196625207288e-08,0.22,1.2707496089781902,,,1.210858699521244,1.0900000090985014,1.59
34,agent5,6,0.0,0.0,-0.59,0.0,0.0,1.2740873764763159,,,-0.6853794154097239,0.0,0.0
35,agent1,7,0.0,-1.5436540934388177e-12,-1.5,0.6599999999972939,0.54,1.541384393675455,,,-4.788016079638455,1.439998799999139,1.55
36,agent2,7,0.0,-1.5472068071176182e-12,-0.91,0.689999999997034,0.54,1.5414317332805354,,,-5.556045314599429,1.6099969999988395,1.66
37,agent3,7,0.0,0.0,-2.43,0.0,0.0,1.5421225767198028,,,-2.9134728630463993,0.0,0.0
38,agent4,7,0.0,-1.623590151211829e-12,-4.61,0.6799999999971768,0.54,1.5421254994781899,,,-1.4444834134420166,1.4300011999986715,1.64
39,agent5,7,0.0,0.0,-1.91,0.0,0.0,1.5428999212484025,,,-3.4717583403399495,0.0,0.0
40,agent1,8,-1.5457368718330144e-10,-9.941025780335622e-11,-1.56,0.039999999904942116,0.74,1.0899907252974836,,,-2.2861854344749286,1.5799999994058882,1.559999999932082
41,agent2,8,-4.5462078546165685e-10,-2.568594226204368e-10,-0.22,0.009999999664915157,0.74,1.089217191328855,,,-3.6729135840249074,1.4699999886071153,1.5999999997979484
42,agent3,8,0.0,0.0,-1.78,0.0,0.0,1.0911465554928232,,,-1.995288967352895,0.0,0.0
43,agent4,8,-3.2007607675410554e-10,-1.9187318400781805e-10,-2.58,0.01999999965665818,0.74,1.0898980255248432,,,-1.1644327691798821,1.7099999893564037,1.5399999997945784
44,agent5,8,0.0,0.0,-1.6,0.0,0.0,1.0899426467989044,,,-2.185014666603365,0.0,0.0
45,agent1,9,-1.3586798353060203e-11,-7.611689056830073e-12,-0.49,0.0,0.8,1.039730022993554,,,-3.193539879832799,1.63,1.5399999999956042
46,agent2,9,-1.445388253529245e-11,-8.233413950620161e-12,-0.35,0.0,0.8,1.0396650520160675,,,-3.3431075748532155,1.45,1.509999999993528
47,agent3,9,0.0,0.0,-3.37,0.0,0.0,1.0388460769126973,,,-0.1097622201852193,0.0,0.0
48,agent4,9,-1.7069012869797007e-11,-8.924416761146858e-12,-2.56,0.0,0.8,1.041284729737041,,,-0.9823221246017431,1.54,1.6799999999868103
49,agent5,9,0.0,0.0,-0.83,0.0,0.0,1.0403867019958748,,,-2.8311935204285708,0.0,0.0
50,agent1,10,-3.7192471324942744e-13,-2.255973186038318e-13,-0.78,0.0,0.86,0.5536660699053847,,,-1.1431171557188105,1.66,1.4399999999998583
51,agent2,10,-3.715916463420399e-13,-2.327027459614328e-13,-1.02,0.0,0.86,0.5496343710129251,,,-0.8765501364593333,1.68,1.3699999999998815
52,agent3,10,0.0,0.0,-0.76,0.0,0.0,0.5519821353043777,,,-1.1603741748474243,0.0,0.0
53,agent4,10,-4.809486142676178e-13,-2.9665159217984183e-13,-1.02,0.0,0.86,0.5527711221449645,,,-0.8841005910304759,1.71,1.4199999999999322
54,agent5,10,0.0,0.0,-1.76,0.0,0.0,0.5519836970131449,,,-0.09037976070223497,0.0,0.0
55,agent1,11,-0.23346155900357446,-1.4779288903810084e-12,-0.47,0.0,0.94,0.4937537478742938,,,0.1366022765901017,1.63,1.464659999630038
56,agent2,11,-0.06765066239349271,-9.453771099288133e-12,-1.09,0.0,0.94,0.4923412994510422,,,0.5444919842141026,1.71,1.4646599704722634
57,agent3,11,0.0,0.0,-1.1,0.0,0.0,0.5070497419515225,,,0.4360651302976335,0.0,0.0
58,agent4,11,-1.3587996283703774e-09,-3.9896974612929625e-12,-1.87,0.0,0.94,0.5143902308085949,,,1.24752977684775,1.53,1.4099999994604748
59,agent5,11,0.0,0.0,-0.5,0.0,0.0,0.5036216266287052,,,-0.20256160894379793,0.0,0.0
60,agent1,12,-8.141788909732384e-10,-2.4503066242687055e-11,-0.37,0.1931903729389552,0.84,1.4085930822425028,,,-1.9257794461129807,1.464659685800672,1.379999999481889
61,agent2,12,-1.505309432658919e-09,-4.313704948799568e-11,-0.56,0.06999999974303261,0.84,1.4558894140009495,,,-1.6299780705122506,1.3700001999632898,1.4099999996545163
62,agent3,12,0.0,0.0,-2.8,0.0,0.0,1.4070747697038566,,,0.9350405089481573,0.0,0.0
63,agent4,12,-0.1106800014562086,-9.43245481721533e-13,-4.9,0.0,0.84,1.3987301563398977,,,3.361006121584059,1.59,1.4646599992718956
64,agent5,12,0.0,0.0,-1.12,0.0,0.0,1.4070841457004253,,,-0.8625732231100498,0.0,0.0
65,agent1,13,-4.181821555704346e-11,-6.821210263296962e-13,-0.64,0.019535652170400257,0.63,0.8034645671269782,,,-0.5193729981551429,1.4646599999596028,1.3699999999814145
66,agent2,13,-2.18861595513431e-11,-9.475087381360936e-12,-0.14,0.0,0.63,0.7863825148154363,,,-1.002092738562646,1.49,1.4299999999974624
67,agent3,13,0.0,0.0,-0.82,0.0,0.0,0.7897497517639841,,,-0.2792785103668376,0.0,0.0
68,agent4,13,-0.18909271309914621,-6.110667527536862e-13,-1.04,0.0852962033480039,0.63,0.7730251189904074,,,0.1616419589548007,1.4646599992758467,1.4646599999245546
69,agent5,13,0.0,0.0,-3.11,0.0,0.0,0.7914310020323302,,,2.1694378333799405,0.0,0.0
70,agent1,14,-0.12850095701156528,-1.1439738045737613e-12,-0.28,0.015419997799079639,0.36,2.9992907348718347,,,-3.918672433416708,1.4646599493788317,1.4646599999548393
71,agent2,14,-0.2651263819795507,-2.433608869978343e-12,-0.13,0.0,0.36,3.001420172727307,,,-3.836306683183145,1.49,1.464659999907583
72,agent3,14,0.0,0.0,-1.55,0.0,0.0,3.0119310985100225,,,-2.7527353727835773,0.0,0.0
73,agent4,14,-0.0834433331844055,-5.826450433232822e-13,-10.82,0.16202222323705803,0.36,2.9957623261017536,,,7.094742453700702,1.4646599915041223,1.464659999852313
74,agent5,14,0.0,0.0,-3.02,0.0,0.0,3.0114123483584536,,,-1.1793318954899785,0.0,0.0
75,agent1,15,-0.051654306104043535,-9.64028856742516e-12,-0.28,0.0647897089078199,0.07,1.379280412968895,,,-1.7357532020672068,1.464659999975514,1.4646599470545394
76,agent2,15,-0.22880638260868288,-1.0302869668521453e-13,-0.13,0.17557729713518141,0.07,1.3979474856545617,,,-1.7758023855477523,1.464659999966001,1.4646599999916636
77,agent3,15,0.0,0.0,-1.46,0.0,0.0,1.4209378349718023,,,-0.5185871775314459,0.0,0.0
78,agent4,15,-0.29974761562112,-2.8913049732182117e-10,-4.66,0.04251823079491308,0.07,1.3986122069529443,,,3.355182008370023,1.4646603258309103,1.4646599936331488
79,agent5,15,0.0,0.0,-0.4,0.0,0.0,1.4204435140182328,,,-1.6523204858346705,0.0,0.0
80,agent1,16,-0.012305551032958495,-3.909761403519951e-12,-0.74,0.10999999984177941,0.0,0.18217730355023298,,,0.39967219330075654,1.4300003996260235,1.4646598830737374
81,agent2,16,-2.598331105829743e-09,-7.554668002285325e-11,-0.27,0.2899999991754629,0.0,0.22902492122044826,,,-0.42506651952699853,1.399999299459788,1.4199999991833705
82,agent3,16,0.0,0.0,-0.13,0.0,0.0,0.20796950724140445,,,-0.16517575655491107,0.0,0.0
83,agent4,16,-3.28529292659141e-09,-9.730172223498812e-11,-0.5,0.3699999982731747,0.0,0.22557772847739302,,,-0.27654074148415797,1.379999099253269,1.41999999894023
84,agent5,16,0.0,0.0,-0.17,0.0,0.0,0.20739607805184082,,,-0.12179219104228792,0.0,0.0
85,agent1,17,-5.211724385389971e-10,-1.2333245535955939e-11,-0.28,0.019999182065084484,0.0,0.6115245316327315,,,-0.6230524652163336,1.4599905937484716,1.4299999997898476
86,agent2,17,-0.3055338323687724,-6.3824501239651e-12,-0.54,0.022470004277354235,0.0,0.5732705465262987,,,0.18539105784324017,1.464659973576667,1.464659999613349
87,agent3,17,0.0,0.0,-0.19,0.0,0.0,0.5906953118079041,,,-0.6618311454430857,0.0,0.0
88,agent4,17,-1.7383307016061167e-09,-1.121058801345498e-11,-1.6,0.020977332151035366,0.0,0.6058800565440643,,,0.7972775956595384,1.4646599822655304,1.40999999917358
89,agent5,17,0.0,0.0,-0.12,0.0,0.0,0.5906390617682762,,,-0.7367219910255741,0.0,0.0
90,agent1,18,-4.471829573304831e-10,-2.519122688227071e-10,-0.31,0.009999999673558612,0.0,1.1538800110091096,,,-3.8078470030670433,1.529999989880317,1.5999999997501053
91,agent2,18,-7.122413769877767e-12,-5.172751116333529e-12,-2.56,0.2999999999923873,0.0,1.1521844994621198,,,-1.8219120682733827,1.5899989999936561,1.669999999992674
92,agent3,18,0.0,0.0,-0.65,0.0,0.0,1.1546921641507863,,,-3.4322165404031577,0.0,0.0
93,agent4,18,-4.0347769569848424e-10,-2.4079938043541915e-10,-2.39,0.00999999957244755,0.0,1.1542162015073247,,,-1.5827738054957816,1.6199999786223775,1.4799999998802196
94,agent5,18,0.0,0.0,-0.18,0.0,0.0,1.1554546641759105,,,-3.9369489426199142,0.0,0.0
95,agent1,19,-8.570699705501283e-12,-4.362732397567015e-12,-0.44,0.0,0.0,1.2900774111696622,,,-4.141602683979361,1.5,1.6899999999929876
96,agent2,19,-4.273075226990386e-10,-2.431495005339457e-10,-3.08,0.009999999669569017,0.0,1.289249455590017,,,-1.3293276202467137,1.6099999894262087,1.5699999997238954
97,agent3,19,0.0,0.0,-0.75,0.0,0.0,1.2895180192515217,,,-3.8086175822237296,0.0,0.0
98,agent4,19,-6.749489855906177e-12,-3.650413304967515e-12,-1.93,0.0,0.0,1.289950863822124,,,-2.547030297168911,1.38,1.5699999999971794
99,agent5,19,0.0,0.0,-0.26,0.0,0.0,1.2911344296565423,,,-4.336998615754507,0.0,0.0
100,agent1,20,-1.0831335828243027e-11,-5.565325977840985e-12,-1.16,0.0,0.0,1.1896372107886832,,,-3.012622921198341,1.53,1.6799999999928346
101,agent2,20,-1.101196911434954e-11,-5.778488798569015e-12,-0.62,0.0,0.0,1.1904010146818018,,,-3.592349348186798,1.71,1.6499999999911903
102,agent3,20,0.0,0.0,-0.33,0.0,0.0,1.1888601367693976,,,-3.8989269887395173,0.0,0.0
103,agent4,20,-8.538947326997004e-12,-5.119460411151522e-12,-2.01,0.0,0.0,1.1906811578698295,,,-2.105782789680047,1.71,1.3799999999966863
104,agent5,20,0.0,0.0,-1.83,0.0,0.0,1.1903023243691293,,,-2.2974744880229796,0.0,0.0
105,agent1,21,-8.574030263552856e-09,-1.3855583347321954e-13,-0.63,0.0,0.0,1.3270281103719,,,-1.269639711198887,1.52,1.4599999956490226
106,agent2,21,-0.02793181339191597,-4.156675004196586e-13,-3.49,0.0,0.0,1.2294719932818046,,,1.9748012482728399,1.51,1.4646599959157334
107,agent3,21,0.0,0.0,-0.11,0.0,0.0,1.3589374192592805,,,-1.8726446752011732,0.0,0.0
108,agent4,21,-0.4139271405115014,-1.6628831644993625e-10,-1.61,0.0,0.0,1.3059960447113381,,,0.4534130751862704,1.59,1.46465998356457
109,agent5,21,0.0,0.0,-0.3,0.0,0.0,1.3604467808808434,,,-1.6707498102044116,0.0,0.0
110,agent1,22,-0.43406107414900796,-1.2754242106893798e-12,-0.39,0.0,0.0,0.5585550321455853,,,0.2878622309644183,1.69,1.4646599996694978
111,agent2,22,-0.15617250080860323,-1.5347723092418164e-12,-0.47,0.012349503071130015,0.0,0.5279397937229714,,,-0.055140489035919504,1.46465999978339,1.4646599995652463
112,agent3,22,0.0,0.0,-0.1,0.0,0.0,0.5785219159971353,,,-0.7402280000010459,0.0,0.0
113,agent4,22,-2.7713848271826436e-08,-5.648814749292796e-13,-1.18,0.38999999997610146,0.0,0.5916825585217002,,,-0.13373771956172287,1.4300017999908081,1.459999967508007
114,agent5,22,0.0,0.0,-0.51,0.0,0.0,0.5811203509685464,,,-0.3039790004304006,0.0,0.0
115,agent1,23,-2.051027903071656e-09,-4.256150987203e-11,-0.25,0.3079848390696898,0.0,0.20825358922872164,,,-0.4694170653556355,1.4646599434618477,1.4299999982645226
116,agent2,23,-0.22967396165867027,-8.641976023682219e-12,-0.14,0.08446604281486456,0.0,0.2218137071764524,,,0.07459374795837914,1.4646599859330995,1.4646599859978289
117,agent3,23,0.0,0.0,-0.1,0.0,0.0,0.23589854522809575,,,-0.23796250769969815,0.0,0.0
118,agent4,23,-0.17328996827983312,-1.8312462657377182e-11,-0.51,0.007643998029914917,0.0,0.2219888100739201,,,0.4756721694922671,1.4646599704487238,1.4646599707040213
119,agent5,23,0.0,0.0,-0.12,0.0,0.0,0.23487511430022953,,,-0.21557616332185323,0.0,0.0
