,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),SolarUsed,LoadUsed,Social Welfare (R),Cost Batt Discharge (R),Cost Batt Charge (R)
21,agent2,4,0.0,-1.7763568394002505e-13,-0.73,5.5465885189838144e-11,0.04,0.3950119208704243,,,0.39940612570814604,1.1300000000307198,1.39
22,agent3,4,0.0,0.0,-0.62,0.0,0.0,0.3930624344218652,,,0.28291499446153034,0.0,0.0
23,agent4,4,0.0,-1.0835776720341528e-13,-0.26,4.171086937935874e-12,0.04,0.3940383813892333,,,-0.10289028089401711,1.2600000000025389,1.45
24,agent5,4,0.0,0.0,-0.11,0.0,0.0,0.39488199425615483,,,-0.26394031150813074,0.0,0.0
25,agent1,5,0.0,-8.258282946371764e-12,-0.47,3.36956213338414e-10,0.37,0.0031583266886644665,,,0.4971178258102499,1.1000000002995172,1.47
26,agent2,5,0.0,-1.595168441781425e-12,-0.11,4.5061578212644195e-10,0.37,0.0031583961732223544,,,0.11191783091340701,1.3300000002421204,1.38
27,agent3,5,0.0,0.0,-0.14,0.0,0.0,0.0031581996255103423,,,0.14401783334939783,0.0,0.0
28,agent4,5,0.0,-9.734435479913373e-13,-0.31,5.890884335774858e-10,0.37,0.0031583352096427367,,,0.3259178307389337,1.270000000344393,1.69
29,agent5,5,0.0,0.0,-0.11,0.0,0.0,0.0031584437680210057,,,0.11191782979685835,0.0,0.0
30,agent1,6,0.0,-3.623767952376511e-13,-1.34,1.2937770009195303e-10,0.73,1.1530718768891755,,,0.3195610296043716,1.1100000000665922,1.44
31,agent2,6,0.0,-4.902744876744691e-13,-3.79,3.155819123629075e-10,0.73,1.1467373323515966,,,2.945204787785789,1.1000000002438597,1.59
32,agent3,6,0.0,0.0,-0.24,0.0,0.0,1.149912288891793,,,-0.8553746093300132,0.0,0.0
33,agent4,6,0.0,-6.217248937900877e-14,-0.63,1.5632073200108874e-12,0.73,1.149856228975232,,,-0.4380203125672813,1.2700000000006493,1.7
34,agent5,6,0.0,0.0,-1.94,0.0,0.0,1.1505653841551768,,,0.9632355404793127,0.0,0.0
35,agent1,7,0.0,-6.519229600598919e-13,-0.85,0.5718531197513143,1.05,0.994720413976036,,,-1.3953403321202722,1.5541199994569137,1.49
36,agent2,7,0.0,-9.947598300641403e-14,-0.52,0.4987863144204455,1.05,0.9953620133938923,,,-1.6525330618334468,1.5541199999640947,1.51
37,agent3,7,0.0,0.0,-1.54,0.0,0.0,0.9952060205041976,,,0.10093602129874757,0.0,0.0
38,agent4,7,0.0,-7.336353746723034e-13,-5.29,0.6599999999934042,1.05,1.0584739775911383,,,3.117974622464226,1.3999985999992006,1.62
39,agent5,7,0.0,0.0,-1.72,0.0,0.0,0.9955200817554334,,,0.2932421961719802,0.0,0.0
40,agent1,8,-3.4774849666519e-11,-5.400124791776761e-13,-1.48,0.11779483334029986,1.32,0.21142207854179781,,,1.0902931446458395,1.5541199482235775,1.5299999999829288
41,agent2,8,-9.459599770167415e-10,-1.0018652574217413e-10,-0.11,0.19999999855799827,1.32,0.20011872355406632,,,-0.45184261360574096,1.469999997476497,1.4099999998993686
42,agent3,8,0.0,0.0,-0.5,0.0,0.0,0.19949906080763402,,,0.224642453393334,0.0,0.0
43,agent4,8,-1.0237366510068568e-12,-1.900701818158268e-13,-2.02,0.03999999998450517,1.32,0.19990985288251317,,,1.7956933741401129,1.459999999922526,1.3699999999997783
44,agent5,8,0.0,0.0,-1.22,0.0,0.0,0.20126188132004044,,,0.993224024775623,0.0,0.0
45,agent1,9,-2.7146063175109703e-11,-1.4708234630234074e-12,-0.64,0.009999993780576576,1.52,0.3025901652680064,,,0.2013220246329941,1.49999976366191,1.46999999998483
46,agent2,9,-0.10021925634717999,-4.744649118038069e-12,-0.3,0.0,1.52,0.2778332340592817,,,0.04840271994472922,1.61,1.554119992249296
47,agent3,9,0.0,0.0,-0.11,0.0,0.0,0.29894667777051465,,,-0.34651059704302,0.0,0.0
48,agent4,9,-0.15735000449172137,-2.7000623958883807e-12,-3.39,0.0,1.52,0.2801614280525262,,,3.4465400387517886,1.65,1.5541199964066228
49,agent5,9,0.0,0.0,-1.33,0.0,0.0,0.2980740113351748,,,0.9598182457612683,0.0,0.0
50,agent1,10,-0.02660467308814707,-2.2026824808563106e-13,-0.4,0.0,1.6,2.006491599990596e-12,,,0.4606928016384759,1.45,1.3992785827922076
51,agent2,10,-0.19390826052799637,-8.490985692333197e-13,-0.23,0.07360877212566251,1.6,2.926904635141918e-11,,,0.4278794477313992,1.3989711005152972,1.3989711021594524
52,agent3,10,0.0,0.0,-0.6,0.0,0.0,1.1548927797841872e-09,,,0.6356331555101133,0.0,0.0
53,agent4,10,-0.10134319974507694,-1.63060676072746e-10,-2.93,0.08966950772578446,1.6,8.588093958534793e-09,,,3.1582842061577576,1.3993390154515688,1.3993389204588984
54,agent5,10,0.0,0.0,-0.5,0.0,0.0,1.159057229074673e-09,,,0.5287027249658859,0.0,0.0
55,agent1,11,-0.5468367233855352,-1.900701818158268e-13,-0.23,2.3634873666879073e-12,1.58,0.018268069244847623,,,1.0036591509445034,1.3400000000063028,1.229399996852946
56,agent2,11,-0.4799999921036722,-6.064482249712455e-12,-0.42,0.0561025503560431,1.58,0.037225025178730595,,,0.9993161314643959,1.2293999731942842,1.270001603619124
57,agent3,11,0.0,0.0,-0.13,0.0,0.0,0.043295657738928184,,,0.08593094336904566,0.0,0.0
58,agent4,11,-0.4223121987779562,-4.455102953215828e-12,-1.05,0.019278021509499144,1.58,0.011921677310788406,,,1.6830564966072967,1.2293999301180916,1.2293999299624045
59,agent5,11,0.0,0.0,-1.69,0.0,0.0,0.04326651750980658,,,1.7551488599072123,0.0,0.0
60,agent1,12,-0.12999953785796675,-7.223199816053238e-11,-2.32,0.15662916403007043,1.37,0.41564462620804243,,,1.9730894710316236,1.229400000076763,1.2700013731290658
61,agent2,12,-0.04712940586231994,-2.1298518504409003e-12,-0.33,0.1820746581298158,1.37,0.42100649260002526,,,-0.30904579377644814,1.2293999997573497,1.2294000501702804
62,agent3,12,0.0,0.0,-0.11,0.0,0.0,0.4985631064886404,,,-0.49520295870246955,0.0,0.0
63,agent4,12,-0.1299999985781036,-1.438849039914203e-13,-0.86,0.1826106905254605,1.37,0.419980566686243,,,0.38449016993430163,1.2294000000000724,1.2699998049219512
64,agent5,12,0.0,0.0,-2.96,0.0,0.0,0.5006128265409783,,,2.5526375540998636,0.0,0.0
65,agent1,13,-0.14998405155408942,-7.961098447140103e-11,-0.41,3.198498112602323e-09,1.22,0.40185910803525515,,,0.15922696980358142,1.2600000017624364,1.2300420292422563
66,agent2,13,-0.1698462327928526,-2.3915092128845572e-11,-0.11,4.089244256836102e-10,1.22,0.39413205211454283,,,-0.11550886922521064,1.3600000002129802,1.22940030885333
67,agent3,13,0.0,0.0,-0.12,0.0,0.0,0.40486487897010753,,,-0.3680191808591316,0.0,0.0
68,agent4,13,-0.1361388857957741,-1.2959944228896347e-10,-3.17,6.093307107724001e-07,1.22,0.39357977927239446,,,3.0994189723456094,1.2600005018021203,1.229400002309028
69,agent5,13,0.0,0.0,-1.39,0.0,0.0,0.40188358135904473,,,0.9933165975842737,0.0,0.0
70,agent1,14,-0.009475674559795998,-9.237055564881302e-14,-0.27,2.234141811732893e-12,0.94,0.5552849926982075,,,-0.3805582433680327,1.2800000000004061,1.229400041287548
71,agent2,14,-0.019999974187194684,-1.6794032831057848e-10,-0.32,4.2428111600732515e-07,0.94,0.5558189177561732,,,-0.311616639644551,1.2600001928569813,1.3300003613792746
72,agent3,14,0.0,0.0,-0.16,0.0,0.0,0.5538942295065901,,,-0.510679769135767,0.0,0.0
73,agent4,14,-0.049999999584775426,-3.47633033470629e-12,-2.18,0.23661930605987821,0.94,0.5197701635259195,,,1.4910044308230654,1.2293999999049656,1.3600000016608984
74,agent5,14,0.0,0.0,-2.79,0.0,0.0,0.5578184224594169,,,2.3002862327827738,0.0,0.0
75,agent1,15,0.0,-3.1796787425264483e-13,-0.21,0.1849956263201421,0.56,0.7298444054282822,,,-0.89145246701736,1.2293999999780754,1.5
76,agent2,15,0.0,-3.517186542012496e-13,-0.34,1.040557484238489e-09,0.56,0.7724249890848662,,,-0.5856348677507898,1.2600000007597734,1.41
77,agent3,15,0.0,0.0,-0.15,0.0,0.0,0.7748186980955651,,,-0.7909248879023036,0.0,0.0
78,agent4,15,-0.20297926408340689,-2.859934511434403e-13,-0.7,3.183539273563818e-12,0.56,0.7607891771562869,,,0.09893886652731798,1.3400000000004952,1.229400006526654
79,agent5,15,0.0,0.0,-4.07,0.0,0.0,0.7699808154212804,,,3.407516757339499,0.0,0.0
80,agent1,16,-0.14296204624405356,-8.877343304902752e-11,-0.21,0.09690070223091983,0.22,0.16997568643548408,,,0.09893090523075657,1.2293999779973228,1.2294002680606262
81,agent2,16,0.0,-4.589928437326307e-11,-0.5,0.10057808166071493,0.22,0.15762091981886547,,,0.21898780652511662,1.2293999790502435,1.56
82,agent3,16,0.0,0.0,-0.22,0.0,0.0,0.24149999229675345,,,-0.0613509440938107,0.0,0.0
83,agent4,16,-0.015579307407436344,-2.959232858756877e-11,-0.73,0.13063525044568658,0.22,0.17219254124710096,,,0.4336892972273879,1.229399976799271,1.2293999764637573
84,agent5,16,0.0,0.0,-0.15,0.0,0.0,0.2391999918162466,,,-0.1341885595243943,0.0,0.0
85,agent1,17,-0.11999999917068548,-7.66320340517268e-12,-0.31,0.06219206882311675,0.0,0.32166341713281066,,,0.03539446212216263,1.2294000566947518,1.3500000014513005
86,agent2,17,-0.06683333334400998,-1.7408297026122455e-12,-0.12,0.14782647378312713,0.0,0.3310342180892967,,,-0.36404404560149184,1.2293999992365123,1.2293999999615641
87,agent3,17,0.0,0.0,-0.26,0.0,0.0,0.38255008839191257,,,-0.1908089632331655,0.0,0.0
88,agent4,17,-0.12430457658052277,-6.0609295360336546e-12,-0.86,2.4122973682731973e-09,0.0,0.3581832955714298,,,0.6445633384607194,1.3000000012719322,1.229400063591787
89,agent5,17,0.0,0.0,-0.12,0.0,0.0,0.3778751009527806,,,-0.33620189491085284,0.0,0.0
90,agent1,18,-0.025707054369635794,-1.8918200339612667e-11,-0.41,0.5899225488579742,0.0,0.06774403457117734,,,-0.4401304465361191,1.554119520425322,1.5541199656478724
91,agent2,18,-1.77481085383846e-11,-1.3216094885137863e-12,-0.11,0.4699999999449309,0.0,0.09624942054793707,,,-0.6847099625910417,1.5100007999718796,1.4799999999704196
92,agent3,18,0.0,0.0,-0.13,0.0,0.0,0.09299949762634044,,,-0.005442147409906867,0.0,0.0
93,agent4,18,-0.004603478449415256,-9.07718344933528e-13,-1.28,0.6599999999790395,0.0,0.09054072793525486,,,0.3745952731658855,1.4799979999888846,1.554119995663449
94,agent5,18,0.0,0.0,-0.2,0.0,0.0,0.09300028481275513,,,0.06945512519512043,0.0,0.0
95,agent1,19,-0.15699418732919435,-3.867128839374345e-12,-0.2,0.05999999948007872,0.0,0.4360994677657571,,,-0.2961386287577751,1.4799997980069701,1.5541199994381805
96,agent2,19,-0.16883531105917798,-1.163513729807164e-12,-0.11,0.03220975604020154,0.0,0.4485794757312599,,,-0.35438026523274213,1.5541199995296526,1.5541199997285682
97,agent3,19,0.0,0.0,-0.81,0.0,0.0,0.5183117135896974,,,0.06164765861384858,0.0,0.0
98,agent4,19,-0.11946808224572181,-5.984546191939444e-12,-0.51,0.029999999442985415,0.0,0.43202369114724803,,,0.02553970838755204,1.4200000940585094,1.5541199992103862
99,agent5,19,0.0,0.0,-0.4,0.0,0.0,0.5180070307822002,,,-0.3767342418109827,0.0,0.0
100,agent1,20,-1.4480888710366457e-10,-1.9095836023552692e-12,-0.2,0.15999999622508332,0.0,2.0142650316192556,,,-3.122187917244962,1.4699999915064375,1.4699999999527156
101,agent2,20,-5.959806648192512e-09,-2.7043611794397293e-10,-5.19,0.17999998534360329,0.0,1.9708211191779714,,,2.243101185121952,1.4199999926718017,1.3799999970200965
102,agent3,20,0.0,0.0,-3.9,0.0,0.0,1.9671623681106192,,,1.1157157772436355,0.0,0.0
103,agent4,20,-0.11858305135364522,-1.000088900582341e-12,-0.76,0.1086523781199023,0.0,1.9505634154782958,,,-2.173681298288366,1.5541198632591307,1.5541199999899689
104,agent5,20,0.0,0.0,-0.15,0.0,0.0,1.967181130067078,,,-2.89681337797367,0.0,0.0
105,agent1,21,-0.6699999996176736,-8.79296635503124e-13,-0.54,0.0,0.0,1.3300406821048527,,,-0.04715774980064552,1.45,1.3600008001711903
106,agent2,21,-0.6799999999955555,-4.3520742565306136e-13,-0.85,0.0020736861535097413,0.0,1.33302905258494,,,0.203200834332387,1.229400036916685,1.3499996000003267
107,agent3,21,0.0,0.0,-2.2,0.0,0.0,1.335687405023438,,,0.7127050081899649,0.0,0.0
108,agent4,21,-0.5299999991953834,-1.4770407119613083e-11,-0.8,5.171998225593326e-08,0.0,1.3355843438670836,,,0.02040083640199719,1.3100001352674073,1.3499997005161695
109,agent5,21,0.0,0.0,-0.4,0.0,0.0,1.3335218033351048,,,-1.2115239191882607,0.0,0.0
110,agent1,22,-0.026766666462158743,-2.709299451453262e-11,-0.73,8.749697981701659e-06,0.0,0.677481229521893,,,-0.016812094227890984,1.2300047334116142,1.2294000012270474
111,agent2,22,-0.01999999827766095,-3.055333763768431e-13,-0.85,0.09117303170574396,0.0,0.6418595858950842,,,0.038851705006251125,1.2294000000040952,1.2700000155010513
112,agent3,22,0.0,0.0,-0.89,0.0,0.0,0.6824027080868207,,,0.11344593948940274,0.0,0.0
113,agent4,22,-0.039999996006728655,-5.60334001420415e-11,-0.69,0.09007255735689769,0.0,0.6418684701116033,,,-0.1040572952522103,1.229400004717916,1.3200000079865426
114,agent5,22,0.0,0.0,-0.26,0.0,0.0,0.6821355210547706,,,-0.5604485204148475,0.0,0.0
115,agent1,23,-0.00919591041134753,-2.417621658423741e-12,-0.39,3.6864415664483426e-11,0.0,0.456852517105873,,,-0.13029215107933378,1.3100000000149596,1.229400389843971
116,agent2,23,-0.07128833892776458,-1.9895196601282805e-13,-0.68,0.03350894156308101,0.0,0.41826651536640314,,,0.2723099357104164,1.2294000017179456,1.229400000037705
117,agent3,23,0.0,0.0,-0.65,0.0,0.0,0.4558093803748199,,,0.13515872185156663,0.0,0.0
118,agent4,23,-0.07864360115655385,-1.793232229374553e-11,-0.28,1.079790943472177e-08,0.0,0.4507784807007939,,,-0.13899733780198595,1.29000000683864,1.2294003025361722
119,agent5,23,0.0,0.0,-0.11,0.0,0.0,0.45399144666967206,,,-0.44111320422089145,0.0,0.0
